imdbId,title,overview,genres,keywords,cast,director,voteAverage,voteCount,popularity,releaseDate,year,runtime,tagline,search_content,tmdbId,posterPath,backdropPath,homepage,status
tt0396199,Sampark,Heera (Girish Karnad) lives with his adopted brother Brindavan Biharilal (Mazhar Khan). While Brinda is employed with Ram Pyare Misra (Kulbhushan Kharbanda)  Heera drives his car as a ...                    ,['Drama'],[],"['Madhu Kapoor', 'Girish Karnad', 'Mazhar Khan', 'Kulbhushan Kharbanda', 'Rameshwari', 'Prabir Roy', 'Anjan Srivastav']",Inder Sen,6.9,7.0,0.0,1979 (India),1979,128,,"Sampark Heera (Girish Karnad) lives with his adopted brother Brindavan Biharilal (Mazhar Khan). While Brinda is employed with Ram Pyare Misra (Kulbhushan Kharbanda)  Heera drives his car as a ...                      Genres: ['Drama'] Cast: ['Madhu Kapoor', 'Girish Karnad', 'Mazhar Khan', 'Kulbhushan Kharbanda', 'Rameshwari', 'Prabir Roy', 'Anjan Srivastav'] Director: Inder Sen",,,,,
tt0246914,Sargam (1979 film),Born with a disability of not being able to talk nor hear  Hema lives with her schoolmaster dad  Chintamani  a stepmother and stepsister. Hema is ill-treated by her stepmother  who is now ...                    ,"['Musical', 'Romance']",[],"['Rishi Kapoor', 'Jaya Prada', 'Shashikala', 'Dheeraj Kumar', 'Rajni Sharma', 'Leela Mishra', 'Jankidas', 'Kamaldeep', 'Trilok Kapoor', 'Uma Khosla', 'Jeeth Mohan', 'Ramdas Malthane', 'Baby Dimple', 'Babbanlal Yadav']",K. Viswanath,6.6,121.0,0.2448,8 January 1979 (India),1979,145,,"Sargam (1979 film) Born with a disability of not being able to talk nor hear  Hema lives with her schoolmaster dad  Chintamani  a stepmother and stepsister. Hema is ill-treated by her stepmother  who is now ...                      Genres: ['Musical', 'Romance'] Cast: ['Rishi Kapoor', 'Jaya Prada', 'Shashikala', 'Dheeraj Kumar', 'Rajni Sharma', 'Leela Mishra', 'Jankidas', 'Kamaldeep', 'Trilok Kapoor', 'Uma Khosla', 'Jeeth Mohan', 'Ramdas Malthane', 'Baby Dimple', 'Babbanlal Yadav'] Director: K. Viswanath",83832.0,/hUQ27OgZX8zJnIfv2R4x4NyyBuI.jpg,/y3hGq7EMdNtpsWddj2VBPoExn7H.jpg,,Released
tt0371932,Sarkari Mehmaan,Police Sub-Inspector Anand is known for his honesty  diligence and bravery. He single-handedly captures and arrests notorious smuggler and gangster Jack  has him sentenced to several years ...                    ,"['Drama', 'Family']",[],"['Vinod Khanna', 'Jasmin', 'Amjad Khan', 'Ranjeet', 'Bindu', 'Om Shivpuri', 'Indrani Mukherjee', 'Manju Asrani', 'Jagdeep', 'Satyendra Kapoor', 'Padma Khanna', 'Manmohan', 'Vikas Anand', 'Sunder']",N.D. Kothari,4.8,10.0,0.3262,12 January 1979 (India),1979,135,,"Sarkari Mehmaan Police Sub-Inspector Anand is known for his honesty  diligence and bravery. He single-handedly captures and arrests notorious smuggler and gangster Jack  has him sentenced to several years ...                      Genres: ['Drama', 'Family'] Cast: ['Vinod Khanna', 'Jasmin', 'Amjad Khan', 'Ranjeet', 'Bindu', 'Om Shivpuri', 'Indrani Mukherjee', 'Manju Asrani', 'Jagdeep', 'Satyendra Kapoor', 'Padma Khanna', 'Manmohan', 'Vikas Anand', 'Sunder'] Director: N.D. Kothari",391101.0,,,,Released
tt0388389,Sawan Ko Aane Do,Birju lives in a small village and likes to sing. The village zamindar's city-educated daughter  Chandrika returns to the village and is thrilled by Birju's voice. She encourages him to ...                    ,"['Drama', 'Family', 'Musical']",[],"['Rita Bhaduri', 'Arun Govil', 'Jankidas', 'Pinchoo Kapoor', 'Roopesh Kumar', 'Leela Mishra', 'Mukri', 'Yunus Parvez', 'Amrish Puri']",Kanak Mishra,7.4,47.0,0.463,,1979,153,,"Sawan Ko Aane Do Birju lives in a small village and likes to sing. The village zamindar's city-educated daughter  Chandrika returns to the village and is thrilled by Birju's voice. She encourages him to ...                      Genres: ['Drama', 'Family', 'Musical'] Cast: ['Rita Bhaduri', 'Arun Govil', 'Jankidas', 'Pinchoo Kapoor', 'Roopesh Kumar', 'Leela Mishra', 'Mukri', 'Yunus Parvez', 'Amrish Puri'] Director: Kanak Mishra",432693.0,/xuMspWLwXnpXShnCesoGErbBjQH.jpg,,,Released
tt0436764,Shaayad,Add a Plot »,['Drama'],[],"['Vijayendra Ghatge', 'Neeta Mehta', 'Naseeruddin Shah']",Madan Bawaria,4.8,12.0,0.399,1979 (India),1979,\N,,"Shaayad Add a Plot »  Genres: ['Drama'] Cast: ['Vijayendra Ghatge', 'Neeta Mehta', 'Naseeruddin Shah'] Director: Madan Bawaria",618968.0,/ojerVVDCXldl86UdQQrkEkaM5uB.jpg,,,Released
tt0165941,Shikshaa,Vijay Gupta lives a wealthy lifestyle in Bombay along with his businessman dad  Dwarkadas  and housewife mom  Laxmi. He is used to a comfortable  irresponsible and extravagant lifestyle ...                    ,"['Drama', 'Family']",[],"['Raj Kiran', 'Sushma Verma', 'Beena Banerjee', 'Benjamin Gilani', 'Iftekhar', 'Urmila Bhatt', 'Sharat Saxena', 'Pinchoo Kapoor', 'Krishan Dhawan', 'Master Sandeep', 'Jagdeep']",S. Ramanathan,5.4,9.0,0.0535,3 August 1984 (Portugal),1979,125,,"Shikshaa Vijay Gupta lives a wealthy lifestyle in Bombay along with his businessman dad  Dwarkadas  and housewife mom  Laxmi. He is used to a comfortable  irresponsible and extravagant lifestyle ...                      Genres: ['Drama', 'Family'] Cast: ['Raj Kiran', 'Sushma Verma', 'Beena Banerjee', 'Benjamin Gilani', 'Iftekhar', 'Urmila Bhatt', 'Sharat Saxena', 'Pinchoo Kapoor', 'Krishan Dhawan', 'Master Sandeep', 'Jagdeep'] Director: S. Ramanathan",322387.0,,,,Released
tt0267924,Shodh,Surendra (Om Puri)  having been exiled from his village in youth and established himself in the city  comes back to the news of his father's demise  reportedly at the hands of a phantom. He...                    ,['Drama'],[],['Om Puri'],Biplab Roy Chowdhury,7.1,9.0,0.2108,,1981,\N,,Shodh Surendra (Om Puri)  having been exiled from his village in youth and established himself in the city  comes back to the news of his father's demise  reportedly at the hands of a phantom. He...                      Genres: ['Drama'] Cast: ['Om Puri'] Director: Biplab Roy Chowdhury,327509.0,,,,Released
tt0156093,Solva Sawan,Mehna is a beautiful village girl aspiring to be a teacher when a Vet come sin village she falls in love with him and sacrifices her dream of being a teacher to spend more time with the ...                    ,['Drama'],[],"['Adil Amaan', 'Kulbhushan Kharbanda', 'Madhukar', 'Amol Palekar', 'Dina Pathak']",Bharathiraja,6.2,17.0,0.2039,,1979,140,,"Solva Sawan Mehna is a beautiful village girl aspiring to be a teacher when a Vet come sin village she falls in love with him and sacrifices her dream of being a teacher to spend more time with the ...                      Genres: ['Drama'] Cast: ['Adil Amaan', 'Kulbhushan Kharbanda', 'Madhukar', 'Amol Palekar', 'Dina Pathak'] Director: Bharathiraja",766526.0,/jh3LHtHYwMjCtmNzHehsH37gZDN.jpg,,,Released
tt0079963,Suhaag (1979 film),Vikram has prospered in a life of crime and lives a hedonistic  self-indulgent lifestyle. When Durga  his wife gives birth to twins  he not only repudiates the children but discards his ...                    ,"['Action', 'Drama', 'Musical']",[],"['Shashi Kapoor', 'Amitabh Bachchan', 'Rekha', 'Parveen Babi', 'Nirupa Roy', 'Ranjeet', 'Kader Khan', 'Amjad Khan', 'Jeevan', 'Hercules', 'Jagdish Raj', 'Krishan Dhawan', 'M. Rajan', 'Nishan Singh']",Manmohan Desai,6.7,895.0,0.4055,16 November 1979 (India),1979,164,,"Suhaag (1979 film) Vikram has prospered in a life of crime and lives a hedonistic  self-indulgent lifestyle. When Durga  his wife gives birth to twins  he not only repudiates the children but discards his ...                      Genres: ['Action', 'Drama', 'Musical'] Cast: ['Shashi Kapoor', 'Amitabh Bachchan', 'Rekha', 'Parveen Babi', 'Nirupa Roy', 'Ranjeet', 'Kader Khan', 'Amjad Khan', 'Jeevan', 'Hercules', 'Jagdish Raj', 'Krishan Dhawan', 'M. Rajan', 'Nishan Singh'] Director: Manmohan Desai",161433.0,/vpdD87CumkhUoCdDwFDD5N0xv3V.jpg,/dTtuL3I7LoWCTBaF5NjWWIbN5TY.jpg,,Released
tt0165966,Sunayana,Rajoo (Naseeruddin Shah) is an honest  naive  villager with a heart of gold. When he comes to the big city  he comes across a beautiful young girl  Sunayana (Rameshwari)  who almost gets ...                    ,"['Comedy', 'Drama', 'Family']",[],"['Sulochana Latkar', 'Murad']",Hiren Nag,6.2,34.0,0.5108,,1979,131,,"Sunayana Rajoo (Naseeruddin Shah) is an honest  naive  villager with a heart of gold. When he comes to the big city  he comes across a beautiful young girl  Sunayana (Rameshwari)  who almost gets ...                      Genres: ['Comedy', 'Drama', 'Family'] Cast: ['Sulochana Latkar', 'Murad'] Director: Hiren Nag",307808.0,/6zo86Hwv1YO6vU7XbNaYj5yMNZy.jpg,,,Released
tt0246261,Surakksha,In a bid to locate a missing employee  Jackson  the Central Bureau of Investigation assigns Agent Gopi to locate him. Gopi accepts this assignment and must battle women; venomous snakes; ...                    ,"['Action', 'Adventure', 'Crime']",[],"['Ranjeeta Kaur', 'Mithun Chakraborty', 'Bhushan Jeevan', 'Jagdeep', 'Aruna Irani', 'Prema Narayan', 'Mala Jaggi', 'Suresh Oberoi', 'Iftekhar', 'Tej Sapru']",Ravikant Nagaich,7.2,76.0,0.2041,22 June 1979 (India),1979,132,,"Surakksha In a bid to locate a missing employee  Jackson  the Central Bureau of Investigation assigns Agent Gopi to locate him. Gopi accepts this assignment and must battle women; venomous snakes; ...                      Genres: ['Action', 'Adventure', 'Crime'] Cast: ['Ranjeeta Kaur', 'Mithun Chakraborty', 'Bhushan Jeevan', 'Jagdeep', 'Aruna Irani', 'Prema Narayan', 'Mala Jaggi', 'Suresh Oberoi', 'Iftekhar', 'Tej Sapru'] Director: Ravikant Nagaich",272859.0,/x1ZNu4MuCfub9q8Kxrm24RoNmJx.jpg,/ydO2smk93gfgVR6k58EokKutO7C.jpg,,Released
tt0392826,Taraana,Wealthy Shyam falls in love with poor Rani. They decide to get married but apposed by parents.,"['Musical', 'Romance']",[],"['Mithun Chakraborty', 'Ranjeeta Kaur', 'Master Bhagwan', 'Jagdeep', 'Urmila Bhatt', 'Shreeram Lagoo', 'Om Shivpuri', 'Jayshree T.', 'Yunus Parvez', 'Sunder', 'Shubha Khote']",Deepak Bahry,7.0,29.0,0.2255,19 October 1979 (India),1979,111,,"Taraana Wealthy Shyam falls in love with poor Rani. They decide to get married but apposed by parents.  Genres: ['Musical', 'Romance'] Cast: ['Mithun Chakraborty', 'Ranjeeta Kaur', 'Master Bhagwan', 'Jagdeep', 'Urmila Bhatt', 'Shreeram Lagoo', 'Om Shivpuri', 'Jayshree T.', 'Yunus Parvez', 'Sunder', 'Shubha Khote'] Director: Deepak Bahry",410282.0,/iHhqBk36KQwXCFbJLJ3a4t0TujE.jpg,/nET3RdfpoaGdMYraBJCvqEbHp5y.jpg,,Released
tt0361046,Tere Pyar Mein (1979 film),Tere Pyar Mein is a 1979 Hindi-language Indian feature film directed by Subhash Sharma  starring Mithun Chakraborty  Sarika  Vijayendra Ghatge  Paintal  Nadira  Madan Puri and Iftekhar. The...                    ,['Musical'],[],"['Mithun Chakraborty', 'Abha Dhulia', 'Vijayendra Ghatge', 'Iftekhar', 'Nadira', 'Paintal', 'Madan Puri']",Subhash Sharma,6.0,5.0,0.0,,1978,103,,"Tere Pyar Mein (1979 film) Tere Pyar Mein is a 1979 Hindi-language Indian feature film directed by Subhash Sharma  starring Mithun Chakraborty  Sarika  Vijayendra Ghatge  Paintal  Nadira  Madan Puri and Iftekhar. The...                      Genres: ['Musical'] Cast: ['Mithun Chakraborty', 'Abha Dhulia', 'Vijayendra Ghatge', 'Iftekhar', 'Nadira', 'Paintal', 'Madan Puri'] Director: Subhash Sharma",,,,,
tt0177492,Aahuti (1978 film),Add a Plot »,"['Action', 'Drama']",[],"['Rajendra Kumar', 'Shashi Kapoor', 'Rakesh Roshan', 'Parveen Babi', 'Zaheera', 'Asha Sachdev', 'Ajit', 'Madan Puri', 'Paintal', 'Kamini Kaushal', 'Dulari', 'Raj Mehra', 'Birbal', 'Preeti Ganguli']",Ashok V. Bhushan,6.0,21.0,0.3105,,1978,135,,"Aahuti (1978 film) Add a Plot »  Genres: ['Action', 'Drama'] Cast: ['Rajendra Kumar', 'Shashi Kapoor', 'Rakesh Roshan', 'Parveen Babi', 'Zaheera', 'Asha Sachdev', 'Ajit', 'Madan Puri', 'Paintal', 'Kamini Kaushal', 'Dulari', 'Raj Mehra', 'Birbal', 'Preeti Ganguli'] Director: Ashok V. Bhushan",543725.0,/8N1rh8LBnsdZvUHSJXS1eA8FYDL.jpg,,,Released
tt0178172,Aakhri Daku,Mangal Singh played by Vinod Khanna is a dreaded dacoit of the Chambal valley who mercilessly loots people and kills them and has a reward of Rs. 5000 on his head which becomes Rs.50 000. ...                    ,['Action'],[],"['Randhir Kapoor', 'Vinod Khanna', 'Rekha', 'Reena Roy', 'Sujit Kumar', 'Ranjeet', 'Paintal', 'Agha', 'Keshto Mukherjee', 'Paidi Jairaj', 'Mumtaz Begum']",Prakash Mehra,5.6,17.0,0.0,,1978,\N,,"Aakhri Daku Mangal Singh played by Vinod Khanna is a dreaded dacoit of the Chambal valley who mercilessly loots people and kills them and has a reward of Rs. 5000 on his head which becomes Rs.50 000. ...                      Genres: ['Action'] Cast: ['Randhir Kapoor', 'Vinod Khanna', 'Rekha', 'Reena Roy', 'Sujit Kumar', 'Ranjeet', 'Paintal', 'Agha', 'Keshto Mukherjee', 'Paidi Jairaj', 'Mumtaz Begum'] Director: Prakash Mehra",,,,,
tt0236977,Amar Shakti,In order to take over the kingdom  Shamsher Singh and Nahar Singh kill Yuvraj Gopal Singh and his wife  Roopa. The news of these deaths shocks the Maharaj who becomes seriously ill  but ...                    ,"['Action', 'Adventure', 'Comedy']",[],"['Shashi Kapoor', 'Shatrughan Sinha', 'Sulakshana Pandit', 'Manjula', 'Pradeep Kumar', 'Jeevan', 'Om Shivpuri', 'Ranjeet', 'Roopesh Kumar', 'Indrani Mukherjee', 'Alka', 'Murad', 'Ram Mohan', 'Mohan Sherry']",Harmesh Malhotra,4.8,12.0,0.2596,,1978,133,,"Amar Shakti In order to take over the kingdom  Shamsher Singh and Nahar Singh kill Yuvraj Gopal Singh and his wife  Roopa. The news of these deaths shocks the Maharaj who becomes seriously ill  but ...                      Genres: ['Action', 'Adventure', 'Comedy'] Cast: ['Shashi Kapoor', 'Shatrughan Sinha', 'Sulakshana Pandit', 'Manjula', 'Pradeep Kumar', 'Jeevan', 'Om Shivpuri', 'Ranjeet', 'Roopesh Kumar', 'Indrani Mukherjee', 'Alka', 'Murad', 'Ram Mohan', 'Mohan Sherry'] Director: Harmesh Malhotra",304517.0,/jMks8HrFQmxOifR2pjKuofWdAL7.jpg,/bfEvvTkzsvv3MO3zmBN8ah3L0El.jpg,,Released
tt0389759,Anjane Mein,Manoharlal and his wife Shanti lose their son Raja in a train accident. He is saved by an elephant and taken to a circus. A girl named Rita tries to lure Raja but fails and gets Ranjeet to kidnap him.,"['Drama', 'Family']",[],"['Rishi Kapoor', 'Neetu Singh', 'Nirupa Roy', 'Asha Sachdev', 'Jagdeep', 'Ranjeet', 'Anwar Hussain', 'Satyendra Kapoor', 'Raju Shrestha', 'Master Sakka', 'Sudhir', 'Baby Rani', 'Ranvir Raj', 'Nathuram']",Samir Ganguly,6.1,20.0,0.237,29 May 1978 (India),1978,\N,,"Anjane Mein Manoharlal and his wife Shanti lose their son Raja in a train accident. He is saved by an elephant and taken to a circus. A girl named Rita tries to lure Raja but fails and gets Ranjeet to kidnap him.  Genres: ['Drama', 'Family'] Cast: ['Rishi Kapoor', 'Neetu Singh', 'Nirupa Roy', 'Asha Sachdev', 'Jagdeep', 'Ranjeet', 'Anwar Hussain', 'Satyendra Kapoor', 'Raju Shrestha', 'Master Sakka', 'Sudhir', 'Baby Rani', 'Ranvir Raj', 'Nathuram'] Director: Samir Ganguly",304071.0,/iDInZBTZdAxs3irqtaltIh63185.jpg,/jnWkYXjyFvGbAJ34ixppRxZAB34.jpg,,Released
tt0165625,Ankhiyon Ke Jharokhon Se,A young man must deal with a broken engagement ceremony  while his to-be fiancée waits to be treated for blood cancer.,"['Drama', 'Family', 'Musical']",[],"['Sachin', 'Ranjeeta Kaur', 'Madan Puri', 'Iftekhar', 'Urmila Bhatt', 'Rajendra Nath', 'Mehmood Jr.', 'Harindranath Chattopadhyay', 'Murad', 'Birbal', 'H.L. Pardesi']",Hiren Nag,7.2,333.0,0.404,7 April 1978 (India),1978,135,,"Ankhiyon Ke Jharokhon Se A young man must deal with a broken engagement ceremony  while his to-be fiancée waits to be treated for blood cancer.  Genres: ['Drama', 'Family', 'Musical'] Cast: ['Sachin', 'Ranjeeta Kaur', 'Madan Puri', 'Iftekhar', 'Urmila Bhatt', 'Rajendra Nath', 'Mehmood Jr.', 'Harindranath Chattopadhyay', 'Murad', 'Birbal', 'H.L. Pardesi'] Director: Hiren Nag",300925.0,/6b9C2qVGL71GdB5nS1Zwrxoxtd7.jpg,/maRcXU2fVeircbCrkWOMctKLWDp.jpg,,Released
tt0077179,Arvind Desai Ki Ajeeb Dastaan,Arvind Desai is the only son of a rich businessman who deals in luxury handicraft products. His feelings for his father are mixed. While he hates his dominating nature  he admires his power and lack of scruples.,['Drama'],[],"['Dilip Dhawan', 'Anjali Paigankar', 'Shreeram Lagoo', 'Sudha Shivpuri', 'Om Puri', 'Satish Shah', 'Deepak Seth', 'Sulabha Deshpande', 'Rajendra Jaspal', 'Sheila Fernandes', 'Rohini Hattangadi', 'Vikram Vohra', 'Abha Dhulia', 'Suresh Oberoi']",Saeed Akhtar Mirza,7.3,93.0,0.3579,5 May 1978 (India),1978,118,,"Arvind Desai Ki Ajeeb Dastaan Arvind Desai is the only son of a rich businessman who deals in luxury handicraft products. His feelings for his father are mixed. While he hates his dominating nature  he admires his power and lack of scruples.  Genres: ['Drama'] Cast: ['Dilip Dhawan', 'Anjali Paigankar', 'Shreeram Lagoo', 'Sudha Shivpuri', 'Om Puri', 'Satish Shah', 'Deepak Seth', 'Sulabha Deshpande', 'Rajendra Jaspal', 'Sheila Fernandes', 'Rohini Hattangadi', 'Vikram Vohra', 'Abha Dhulia', 'Suresh Oberoi'] Director: Saeed Akhtar Mirza",128082.0,/ds7C7e5Ewu4AiklZl6uSOtvTWMJ.jpg,/b7KwKSZmCksqV0Q7Aky7rieZNN3.jpg,,Released
tt0358942,Apna Khoon,Add a Plot »,"['Action', 'Comedy', 'Crime']",[],"['Shashi Kapoor', 'Hema Malini', 'Ashok Kumar', 'Pran', 'Amjad Khan', 'Indrani Mukherjee', 'Helen', 'Bindu', 'Anwar Hussain', 'Jankidas', 'Mohan Choti', 'Chandrashekhar', 'Rajan Haksar', 'Rajan Kapoor']",Babbar Subhash,5.5,13.0,0.4982,,1978,\N,,"Apna Khoon Add a Plot »  Genres: ['Action', 'Comedy', 'Crime'] Cast: ['Shashi Kapoor', 'Hema Malini', 'Ashok Kumar', 'Pran', 'Amjad Khan', 'Indrani Mukherjee', 'Helen', 'Bindu', 'Anwar Hussain', 'Jankidas', 'Mohan Choti', 'Chandrashekhar', 'Rajan Haksar', 'Rajan Kapoor'] Director: Babbar Subhash",590806.0,/2Ch4kVfLF3Tjjr0fb2jTr0qAdMm.jpg,/usVjEpCmb8ZMbFhra2YGuYhHfFi.jpg,,Released
tt0077183,Atithee,Navendhu Kumar lives a poor lifestyle with his handicapped father  Mohan  housewife mom  two unmarried sisters  Leela and Rajni  a younger brother  Kundan  and a sweetheart in Meena. He ...                    ,"['Drama', 'Romance']",[],"['Shashi Kapoor', 'Shabana Azmi', 'Shatrughan Sinha', 'Vidya Sinha', 'Utpal Dutt', 'Mac Mohan', 'Deven Verma', 'Bharat Bhushan']",Aravind Sen,5.9,16.0,0.3474,,1978,138,,"Atithee Navendhu Kumar lives a poor lifestyle with his handicapped father  Mohan  housewife mom  two unmarried sisters  Leela and Rajni  a younger brother  Kundan  and a sweetheart in Meena. He ...                      Genres: ['Drama', 'Romance'] Cast: ['Shashi Kapoor', 'Shabana Azmi', 'Shatrughan Sinha', 'Vidya Sinha', 'Utpal Dutt', 'Mac Mohan', 'Deven Verma', 'Bharat Bhushan'] Director: Aravind Sen",307853.0,/i3tlQazhbOSClLzXbkIFxjE2zC0.jpg,,,Released
tt0157337,Azaad (1978 film),This is the story of a eccentric young man  Ashok (Dharmendra) who believes in doing good without worrying about the consequences. This does not find any favor with his sister-in-law Sarla ...                    ,"['Action', 'Comedy', 'Drama']",[],"['Dharmendra', 'Hema Malini', 'Prem Chopra', 'Sulochana Latkar', 'Keshto Mukherjee', 'Randhir', 'Jankidas', 'Master Bhagwan', 'Mohan Choti', 'Birbal', 'Viju Khote', 'Kuljeet', 'Roohi Berde', 'Kanu Roy']",Pramod Chakravorty,7.2,72.0,0.1773,28 June 1978 (India),1978,154,,"Azaad (1978 film) This is the story of a eccentric young man  Ashok (Dharmendra) who believes in doing good without worrying about the consequences. This does not find any favor with his sister-in-law Sarla ...                      Genres: ['Action', 'Comedy', 'Drama'] Cast: ['Dharmendra', 'Hema Malini', 'Prem Chopra', 'Sulochana Latkar', 'Keshto Mukherjee', 'Randhir', 'Jankidas', 'Master Bhagwan', 'Mohan Choti', 'Birbal', 'Viju Khote', 'Kuljeet', 'Roohi Berde', 'Kanu Roy'] Director: Pramod Chakravorty",464438.0,/xYuySoNj5aVxI00KuvUYUl2gCIl.jpg,/mxyeeKFraEZ7DkkHrCEVxTeB7oR.jpg,,Released
tt0077200,Badalte Rishtey,Sagar Singh is a businessman who lives in scenic Simla with his widowed mom; brother  Bipin  his wife  Urmila; sister  Prema; and brother  Kishan. When he returns from USA  he meets with ...                    ,"['Musical', 'Romance']",[],"['Jeetendra', 'Rishi Kapoor', 'Reena Roy', 'Asrani', 'Pinchoo Kapoor', 'A.K. Hangal', 'Raju Shrestha', 'Shubha Khote', 'Urmila Bhatt', 'Dina Pathak', 'Omkar', 'Madan Joshi', 'Chandraprabha', 'H.L. Pardesi']",Raghunath Jhalani,6.7,49.0,0.529,11 March 1978 (India),1978,136,,"Badalte Rishtey Sagar Singh is a businessman who lives in scenic Simla with his widowed mom; brother  Bipin  his wife  Urmila; sister  Prema; and brother  Kishan. When he returns from USA  he meets with ...                      Genres: ['Musical', 'Romance'] Cast: ['Jeetendra', 'Rishi Kapoor', 'Reena Roy', 'Asrani', 'Pinchoo Kapoor', 'A.K. Hangal', 'Raju Shrestha', 'Shubha Khote', 'Urmila Bhatt', 'Dina Pathak', 'Omkar', 'Madan Joshi', 'Chandraprabha', 'H.L. Pardesi'] Director: Raghunath Jhalani",307501.0,/x5GnrNdhQuLb7TuY9Wgi6ZZNvXw.jpg,/7a9xmScaFRSbDi9ujPeo6NXH4Zv.jpg,,Released
tt0077226,Besharam,In order to prevent honest Ramchandra from being elected as Mayor  Digvijay Singh alias Dharamdas sets his men upon him  his son  Ram Kumar  and his wife  all in vain  as Ramchandra wins. ...                    ,"['Action', 'Drama']",[],"['Sharmila Tagore', 'Amitabh Bachchan', 'Bindu', 'Helen', 'Amjad Khan']",Deven Verma,6.1,87.0,0.2995,14 April 1978 (India),1978,139,,"Besharam In order to prevent honest Ramchandra from being elected as Mayor  Digvijay Singh alias Dharamdas sets his men upon him  his son  Ram Kumar  and his wife  all in vain  as Ramchandra wins. ...                      Genres: ['Action', 'Drama'] Cast: ['Sharmila Tagore', 'Amitabh Bachchan', 'Bindu', 'Helen', 'Amjad Khan'] Director: Deven Verma",461792.0,/8sxvDZij6nch2kKFlXPqfzDtScd.jpg,,,Released
tt0354416,Bhola Bhala,Ram Kumar Verma is an honest albeit unsuccessful Insurance Agent. His poor performance and a quick settlement for Renu and her mom gets him transferred to Madhya Pradesh. During the train ...                    ,"['Action', 'Crime', 'Drama']",[],"['Rajesh Khanna', 'Rekha', 'Moushumi Chatterjee', 'Joginder Shelly', 'Satyendra Kapoor', 'Sulochana Latkar', 'Pinchoo Kapoor', 'V. Gopal', 'Master Chicoo', 'Sudhir Thakkar', 'Kumari Naaz', 'Mumtaz Begum', 'Jagdeep', 'Raj Mehra']",Satpal,6.4,26.0,0.2857,25 April 1978 (India),1978,\N,,"Bhola Bhala Ram Kumar Verma is an honest albeit unsuccessful Insurance Agent. His poor performance and a quick settlement for Renu and her mom gets him transferred to Madhya Pradesh. During the train ...                      Genres: ['Action', 'Crime', 'Drama'] Cast: ['Rajesh Khanna', 'Rekha', 'Moushumi Chatterjee', 'Joginder Shelly', 'Satyendra Kapoor', 'Sulochana Latkar', 'Pinchoo Kapoor', 'V. Gopal', 'Master Chicoo', 'Sudhir Thakkar', 'Kumari Naaz', 'Mumtaz Begum', 'Jagdeep', 'Raj Mehra'] Director: Satpal",543731.0,/u3295PCDjIlSClWvygaOrmsBU7P.jpg,/475AIyhuHC0nnso2kjWHSVx9nQw.jpg,,Released
tt0157451,Chakravyuha (1978 film),A young man fights spies to defend his country.,"['Action', 'Crime', 'Mystery']",[],"['Rajesh Khanna', 'Neetu Singh', 'Vinod Mehra', 'Simple Kapadia', 'Pradeep Kumar', 'Deven Verma', 'Dina Pathak', 'A.K. Hangal', 'Pinchoo Kapoor', 'Om Shivpuri', 'Ashim Kumar', 'Yunus Parvez', 'Raju Shrestha', 'Rozeena']",Basu Chatterjee,6.6,36.0,0.2169,,1978,130,,"Chakravyuha (1978 film) A young man fights spies to defend his country.  Genres: ['Action', 'Crime', 'Mystery'] Cast: ['Rajesh Khanna', 'Neetu Singh', 'Vinod Mehra', 'Simple Kapadia', 'Pradeep Kumar', 'Deven Verma', 'Dina Pathak', 'A.K. Hangal', 'Pinchoo Kapoor', 'Om Shivpuri', 'Ashim Kumar', 'Yunus Parvez', 'Raju Shrestha', 'Rozeena'] Director: Basu Chatterjee",107230.0,,,,Released
tt0381951,Chor Ho To Aisa,Pran Nath lives a poor life-style with his wife and young son  Sanju. On 12Dec  Sanju's birthday  the police raid his house  find stolen jewelery that belongs to his employer  he is ...                    ,"['Action', 'Crime', 'Drama']",[],"['Shatrughan Sinha', 'Reena Roy', 'Bindu']",Ravi Tandon,5.1,8.0,0.1545,,1978,\N,,"Chor Ho To Aisa Pran Nath lives a poor life-style with his wife and young son  Sanju. On 12Dec  Sanju's birthday  the police raid his house  find stolen jewelery that belongs to his employer  he is ...                      Genres: ['Action', 'Crime', 'Drama'] Cast: ['Shatrughan Sinha', 'Reena Roy', 'Bindu'] Director: Ravi Tandon",441093.0,,,,Released
tt0246492,Chor Ke Ghar Chor,The theft of Devi Maa's statuette jeopardizes the lives of a noble family.,"['Action', 'Comedy', 'Crime']",[],"['Randhir Kapoor', 'Zeenat Aman', 'Ashok Kumar', 'Pran', 'Deven Verma', 'Anwar Hussain', 'Anoop Kumar', 'Sulochana Latkar', 'Raza Murad', 'Preeti Ganguli', 'Shetty', 'Helen', 'D.K. Sapru', 'Manmohan']",Vijay Sadanah,6.4,31.0,0.1764,,1978,\N,,"Chor Ke Ghar Chor The theft of Devi Maa's statuette jeopardizes the lives of a noble family.  Genres: ['Action', 'Comedy', 'Crime'] Cast: ['Randhir Kapoor', 'Zeenat Aman', 'Ashok Kumar', 'Pran', 'Deven Verma', 'Anwar Hussain', 'Anoop Kumar', 'Sulochana Latkar', 'Raza Murad', 'Preeti Ganguli', 'Shetty', 'Helen', 'D.K. Sapru', 'Manmohan'] Director: Vijay Sadanah",685807.0,/og5eprCNpzsvOSKNybSzTwTiLoV.jpg,,,Released
